epoch,loss_D,loss_G,FID,IS_mean,IS_std,KID_mean,KID_std
5,0.7035671348373095,1.3124588479598363,291.3919982910156,1.6526097059249878,0.30443650484085083,0.29193708300590515,0.006786721292883158
10,0.6734361971418062,1.2959787026047707,316.18084716796875,1.82512366771698,0.3439239263534546,0.32111603021621704,0.006501922383904457
15,0.6798886408408483,1.3112873956561089,320.7414855957031,1.7425453662872314,0.3072863519191742,0.3138276934623718,0.006184784229844809
20,0.6664770320057869,1.4323794469237328,340.36737060546875,1.822378158569336,0.3708515167236328,0.3462770879268646,0.007071522530168295
25,0.6435976351300875,1.3461088264981906,345.09857177734375,1.62124502658844,0.29261133074760437,0.3591804504394531,0.0066887685097754
30,0.6428240388631821,1.6574866225322087,300.9293212890625,1.6888353824615479,0.28822270035743713,0.29340091347694397,0.007281293161213398
35,0.6191427359978358,2.1364279290040336,320.4380187988281,1.6408714056015015,0.26348331570625305,0.3290976583957672,0.006557840388268232
40,0.5658377806345621,2.2034696539243064,251.72972106933594,1.5370948314666748,0.22169946134090424,0.2408357560634613,0.005560243036597967
45,0.5171277013917764,2.5620973805586496,284.535888671875,1.710546851158142,0.36143648624420166,0.27459007501602173,0.005311084911227226
50,0.47542742763956386,3.034375215570132,276.9729919433594,1.6753851175308228,0.3197598159313202,0.2584288418292999,0.005240499507635832
55,0.41559628397226334,3.060782174269358,238.55462646484375,1.6091636419296265,0.2450639307498932,0.22919538617134094,0.005251881666481495
60,0.3475617791215579,3.526779363552729,228.13462829589844,1.6582214832305908,0.28215062618255615,0.19813022017478943,0.004237797576934099
65,0.24917639729877314,3.653021961450577,242.76950073242188,1.6237592697143555,0.289899617433548,0.22500884532928467,0.006041625048965216
70,0.22380632782975832,4.037540207306544,254.9368438720703,1.6752601861953735,0.3181181252002716,0.2511846423149109,0.00595727376639843
75,0.184040781420966,4.265992879867554,208.20416259765625,1.704736351966858,0.3143828511238098,0.1795259416103363,0.004978513345122337
80,0.14496281618873277,4.451564649740855,230.552734375,1.5534884929656982,0.2530985474586487,0.2237098217010498,0.006171162240207195
85,0.0948926480486989,4.514658997456233,222.82708740234375,1.6487114429473877,0.3762608766555786,0.20850443840026855,0.004504050128161907
90,0.11620183071742456,4.994812359412511,230.22105407714844,1.5852667093276978,0.23568618297576904,0.21662871539592743,0.005577718373388052
95,0.13968763904025158,5.2966428101062775,241.5666961669922,1.5770409107208252,0.2729194760322571,0.248550683259964,0.006038230378180742
100,0.050554793095216155,4.800127645333608,228.9122772216797,1.8026949167251587,0.41298624873161316,0.22403322160243988,0.006532356608659029
105,0.043118193202341594,4.97018105785052,228.3028564453125,1.6810671091079712,0.37919390201568604,0.22153277695178986,0.006258086301386356
110,0.0637571644037962,4.871508200963338,224.71717834472656,1.557328462600708,0.2731657326221466,0.2236252874135971,0.004474683664739132
115,0.04632990613269309,5.176252245903015,208.7064208984375,1.5666780471801758,0.22327430546283722,0.19400562345981598,0.0046260482631623745
120,0.025507818907499313,5.2731743057568865,266.8041687011719,1.7391302585601807,0.42116379737854004,0.273106187582016,0.007974635809659958
125,0.4939853446558118,6.739939898252487,229.40455627441406,1.750531554222107,0.4134286046028137,0.21922950446605682,0.005908056162297726
130,0.06315144803375006,5.672132809956868,231.35450744628906,1.6616779565811157,0.24828170239925385,0.2208261787891388,0.0050849635154008865
135,0.022332033646913867,5.20275205373764,252.85353088378906,1.7383009195327759,0.3781393766403198,0.24842038750648499,0.005863652098923922
140,0.02282694304206719,5.61589793364207,239.330322265625,1.677790880203247,0.34075334668159485,0.23199862241744995,0.007324667181819677
145,0.6832569561859904,6.550354895181954,232.2186279296875,1.6469639539718628,0.25525933504104614,0.22404135763645172,0.0070258621126413345
150,0.033942885076006256,5.281239946683248,222.21844482421875,1.6902881860733032,0.33277443051338196,0.21780826151371002,0.00484308460727334
155,0.03784357566231241,5.7028391261895495,220.31796264648438,1.657711386680603,0.30139175057411194,0.20518699288368225,0.004894226789474487
160,0.01606359942040096,5.411649723847707,215.21217346191406,1.7913246154785156,0.38305991888046265,0.1905638426542282,0.0052144574001431465
165,0.015306917523654798,5.938717444737752,231.04901123046875,1.7508175373077393,0.3217211365699768,0.22290709614753723,0.006178892683237791
170,0.04930377332493663,5.845469892024994,236.57955932617188,1.7891769409179688,0.3179987967014313,0.21965926885604858,0.006523239891976118
175,0.01927856355905533,5.693927963574727,236.01693725585938,1.6152597665786743,0.2907719314098358,0.23367351293563843,0.004771061707288027
180,0.012523362199620655,5.732228060563405,211.8148956298828,1.5955078601837158,0.23829829692840576,0.20228694379329681,0.0045721279457211494
185,0.019507758823844295,6.387305776278178,210.9310302734375,1.7298383712768555,0.45116284489631653,0.19041471183300018,0.004690627101808786
190,0.008001721056643873,6.198130110899608,291.5297546386719,1.7267544269561768,0.3111759126186371,0.31349295377731323,0.009038174524903297
195,0.007504955894546583,6.221184690793355,216.860595703125,1.5819792747497559,0.3348633646965027,0.21590018272399902,0.005501328036189079
200,0.005754096103676905,6.548690100510915,235.63833618164062,1.7618732452392578,0.3793342411518097,0.2149895876646042,0.005773208569735289
205,0.10733806435018778,7.133894483248393,240.0433349609375,1.5604530572891235,0.2484046071767807,0.2426884025335312,0.005448114592581987
210,0.02220583742018789,5.814646303653717,256.51904296875,1.7091106176376343,0.40016958117485046,0.2458810806274414,0.005807758308947086
215,0.015873314075482387,5.7520379821459455,224.5901641845703,1.6883643865585327,0.36250782012939453,0.23283839225769043,0.006114840507507324
220,0.014409847208298743,6.297939896583557,217.399169921875,1.7701504230499268,0.44643962383270264,0.19883880019187927,0.00546237314119935
225,0.05573337726915876,6.007212062676747,231.66012573242188,1.7268675565719604,0.46045947074890137,0.21678084135055542,0.0056892214342951775
230,0.01717001556729277,5.668312251567841,243.20394897460938,1.6644929647445679,0.305708646774292,0.24257369339466095,0.00595422787591815
235,0.013969449675641954,6.1134810249010725,226.3001708984375,1.678484559059143,0.42043182253837585,0.21474085748195648,0.004574974533170462
240,0.008876377386817088,6.114326516787211,235.89474487304688,1.6484812498092651,0.29857996106147766,0.23417715728282928,0.005955719389021397
245,0.008434622082859278,6.221092720826467,233.99652099609375,1.611662745475769,0.24293631315231323,0.23119862377643585,0.005484926048666239
250,0.005229762726230547,6.785958270231883,265.4760437011719,1.7273294925689697,0.34604912996292114,0.2699291408061981,0.006850739941000938
255,0.06520036320822935,7.894118805726369,280.3144226074219,1.5576804876327515,0.33178967237472534,0.28577134013175964,0.007085489574819803
260,0.014624656624315927,6.340220332145691,233.45782470703125,1.5689594745635986,0.2181708663702011,0.23381248116493225,0.004468729253858328
265,0.008793251763563603,6.377926250298818,245.87828063964844,1.6255353689193726,0.24581004679203033,0.263420432806015,0.006080372259020805
270,0.006093940653954633,6.521636267503102,238.34072875976562,1.655564308166504,0.3139781355857849,0.2366253286600113,0.005159859079867601
275,0.020773183011139434,6.380549252033234,244.57144165039062,1.5859659910202026,0.24044297635555267,0.24523067474365234,0.005986791104078293
280,0.009825068021503588,6.066726545492808,264.22332763671875,1.585999846458435,0.3123437464237213,0.28686076402664185,0.006412913557142019
285,0.00679087399233443,6.302737275759379,221.53688049316406,1.770096778869629,0.3004806637763977,0.2170960158109665,0.0057991743087768555
290,0.11394080042373389,8.524559001127878,240.16905212402344,1.6765213012695312,0.3351089060306549,0.23820239305496216,0.005949518643319607
295,0.011837477698766937,6.558483441670735,234.12167358398438,1.614871859550476,0.2913344204425812,0.2307697832584381,0.005061364732682705
300,0.006808623593921463,6.489843924840291,265.120361328125,1.6401662826538086,0.2858694791793823,0.2798409163951874,0.007368146907538176
305,0.02246974331016342,7.291739741961162,211.2744140625,1.6735409498214722,0.3748886287212372,0.19781611859798431,0.005314311478286982
310,0.005275666151040544,6.899688720703125,232.93687438964844,1.614113211631775,0.2668885886669159,0.21561826765537262,0.005663310177624226
315,0.003516978855865697,7.2440566420555115,254.70437622070312,1.7013664245605469,0.2877497971057892,0.24152137339115143,0.006462229415774345
320,0.0032064901024568826,7.231578807036082,272.67266845703125,1.7630220651626587,0.43467798829078674,0.27683523297309875,0.0064918724820017815
325,0.002546452567912638,7.447981834411621,210.88404846191406,1.6803258657455444,0.36533743143081665,0.1771411895751953,0.005851713474839926
330,0.12702263363947472,11.536977966626486,290.4840087890625,1.5950390100479126,0.29524776339530945,0.2854999899864197,0.0075913374312222
335,0.026462617931732286,7.287874162197113,239.20358276367188,1.4468055963516235,0.21179088950157166,0.24715861678123474,0.004729191306978464
340,0.015636011317837983,6.409185568491618,235.6964874267578,1.6364341974258423,0.26314103603363037,0.2323167622089386,0.0067939599975943565
345,0.008589627580173934,6.291955669720967,211.15516662597656,1.7975434064865112,0.3438665568828583,0.18889480829238892,0.0054221549071371555
350,0.0056807965447660536,6.3660440643628435,247.9861602783203,1.8396037817001343,0.4243875741958618,0.24845372140407562,0.008942333981394768
355,0.004707448068074882,6.730256776014964,299.5580139160156,1.67894446849823,0.290210098028183,0.2953282594680786,0.006007603369653225
360,0.0032512972732850662,8.421200931072235,384.7662048339844,1.671651840209961,0.3379448652267456,0.44492918252944946,0.007565679959952831
365,0.09253379506602262,12.333104451497396,374.6148986816406,1.7502144575119019,0.2975001335144043,0.3809792995452881,0.007184470538049936
370,0.030012192107581843,7.494471629460652,259.8753967285156,1.5568653345108032,0.23556376993656158,0.25595805048942566,0.006535430438816547
375,0.039509817880267896,7.354907234509786,212.8897705078125,1.5780518054962158,0.2939658463001251,0.2016105204820633,0.005858364515006542
380,0.012078440612337241,6.773658533891042,212.6438446044922,1.6014028787612915,0.2593914270401001,0.19147588312625885,0.0048014032654464245
385,0.00878026416952101,6.706967016061147,228.35194396972656,1.7890790700912476,0.33896857500076294,0.20944362878799438,0.007902609184384346
390,0.0072242391082302975,6.672857900460561,192.28585815429688,1.6205490827560425,0.27191823720932007,0.16859732568264008,0.00462881475687027
395,0.007905092279543169,6.676698267459869,188.38864135742188,1.6641396284103394,0.30536383390426636,0.1664578914642334,0.004503210075199604
400,0.00831300851617319,7.156957904497783,206.28482055664062,1.7054260969161987,0.29023632407188416,0.19210109114646912,0.004717319272458553
405,0.005136851177667268,7.1490500171979265,192.89688110351562,1.5877221822738647,0.2815239131450653,0.169178768992424,0.004937124904245138
410,0.011512392957229167,8.252699355284372,201.78512573242188,1.6380081176757812,0.3308912217617035,0.179315984249115,0.004601320251822472
415,0.004799328327256565,7.4725010593732195,211.81260681152344,1.6019588708877563,0.2621418237686157,0.19501842558383942,0.005314099136739969
420,0.04452070658832478,8.838940719763437,209.43359375,1.59689462184906,0.2875317931175232,0.19098716974258423,0.005867002997547388
425,0.0095216863846872,7.084816376368205,238.9445037841797,1.5882984399795532,0.2603225111961365,0.238405242562294,0.005736549850553274
430,0.006194823819290225,7.364868581295013,218.37208557128906,1.836215853691101,0.4834054410457611,0.21386830508708954,0.007011342328041792
435,0.0036915611611523977,7.104775071144104,222.81333923339844,1.7310476303100586,0.38527610898017883,0.21616069972515106,0.005654523614794016
440,0.031118961846611153,7.7392481962839765,235.32225036621094,1.6470907926559448,0.27265387773513794,0.23233331739902496,0.00462130643427372
445,0.024166377673585277,11.20218457778295,229.82667541503906,1.4814759492874146,0.2089104801416397,0.2222122699022293,0.006323578301817179
450,0.002916465169012857,7.541637142499288,272.0341796875,1.6176315546035767,0.29182735085487366,0.283910870552063,0.007003496866673231
455,0.0029742176072128737,7.612219134966533,262.2814636230469,1.5780236721038818,0.2652406096458435,0.2574315071105957,0.006192259956151247
460,0.04700834564088533,8.321316878000895,251.81768798828125,1.4763866662979126,0.22052417695522308,0.2605664134025574,0.0062726992182433605
465,0.012924559394984195,6.431876023610433,240.8278350830078,1.4475406408309937,0.23296810686588287,0.2512725293636322,0.005881825461983681
470,0.007346673480545481,6.974695424238841,237.3353271484375,1.5642508268356323,0.23584742844104767,0.24121253192424774,0.005096002481877804
475,0.005284589739555183,7.501555025577545,302.5998229980469,1.7252706289291382,0.3096283972263336,0.2933640480041504,0.005472021177411079
480,0.004841960297198966,6.863733172416687,308.3379821777344,1.884803056716919,0.4162788689136505,0.2956319749355316,0.006937421392649412
485,0.003916045379204054,7.194492141405742,266.0748596191406,1.5460442304611206,0.2146156281232834,0.26486116647720337,0.005518659949302673
490,0.002849482484937956,7.335905472437541,254.28573608398438,1.5921478271484375,0.26810646057128906,0.26401206851005554,0.006148552987724543
495,0.022933412935041513,9.18550576766332,345.79803466796875,1.4965909719467163,0.21492762863636017,0.3942454159259796,0.00970801804214716
500,0.009011498497178158,7.10731856028239,287.4964904785156,1.5064448118209839,0.21870191395282745,0.2848798930644989,0.006274908781051636
505,0.005515315730008297,6.9395527839660645,315.6013488769531,1.4659796953201294,0.20436716079711914,0.3631422221660614,0.012237032875418663
510,0.005057894023290525,7.020126601060231,235.07681274414062,1.554260015487671,0.2693229615688324,0.24319680035114288,0.006476744078099728
515,0.013470658314569542,7.103269676367442,335.34088134765625,1.7791996002197266,0.4058486521244049,0.3292660713195801,0.00700848363339901
520,0.009526809095405042,8.553722023963928,257.3125305175781,1.5591267347335815,0.2514702081680298,0.2782597541809082,0.005247598979622126
525,0.005417217539312939,6.775221606095632,271.8277282714844,1.706382393836975,0.26542723178863525,0.26220935583114624,0.0065901922062039375
530,0.004180473644131173,7.216773271560669,279.3717041015625,1.629709243774414,0.2942637503147125,0.3084937334060669,0.006980661302804947
535,0.008082975567958783,8.048426260550817,238.44143676757812,1.5348676443099976,0.23056302964687347,0.24006354808807373,0.006519506685435772
540,0.009783573254632453,9.006807208061218,325.94195556640625,1.5179978609085083,0.25595659017562866,0.3550404906272888,0.007492310833185911
545,0.022584860228865484,10.457629521687826,277.919921875,1.4493950605392456,0.20263725519180298,0.2965242266654968,0.00579157704487443
550,0.00813516351627186,7.52080641190211,261.73486328125,1.6640461683273315,0.2683923542499542,0.2557503581047058,0.00877475831657648
555,0.0060567204394222545,8.17492308219274,257.2608947753906,1.686057686805725,0.30218109488487244,0.2491377741098404,0.005125499330461025
560,0.006486439490496802,7.576687773068746,240.66641235351562,1.4818661212921143,0.21261824667453766,0.24863065779209137,0.005660084076225758
565,0.004214302965313739,9.740964631239573,302.7257385253906,1.5204670429229736,0.26528507471084595,0.33178579807281494,0.00756172277033329
570,0.003961675727623515,7.291118860244751,221.2223358154297,1.4284337759017944,0.19352833926677704,0.20664936304092407,0.005010796710848808
575,0.004475920116722894,9.257545272509256,262.01318359375,1.5325158834457397,0.26232582330703735,0.2585296332836151,0.0071330894716084
580,0.331496210458378,28.525809009869892,290.1154479980469,1.4646130800247192,0.22121335566043854,0.3094259798526764,0.005932362750172615
585,0.008417983442389717,18.24423078695933,308.0675354003906,1.72563636302948,0.3286120295524597,0.29903310537338257,0.0065230452455580235
590,0.011791557223962931,7.642345209916432,269.1891784667969,1.7808917760849,0.32843464612960815,0.2633545398712158,0.00572972372174263
595,0.009500220274276217,21.374263564745586,340.60955810546875,1.3664278984069824,0.1791168451309204,0.40657493472099304,0.007902482524514198
600,0.004103610772290267,7.329203565915425,280.3778076171875,1.4394879341125488,0.20167741179466248,0.3214687407016754,0.0066579594276845455
605,0.03956196777653531,10.706673641999563,248.9905242919922,1.7001571655273438,0.33248838782310486,0.21986083686351776,0.007674605119973421
610,0.013672535525870444,12.007558524608612,277.865478515625,1.6373366117477417,0.31049665808677673,0.28148308396339417,0.0049471003003418446
615,0.0037026545263264174,7.988284647464752,260.23052978515625,1.3736146688461304,0.15782098472118378,0.28913024067878723,0.0068953209556639194
620,0.01875263222226901,23.554774463176727,351.41375732421875,1.2054685354232788,0.09398864954710007,0.4300372898578644,0.007422024384140968
625,0.004621052693134213,10.9245934287707,302.11968994140625,1.4342697858810425,0.20332765579223633,0.3528623878955841,0.006073152646422386
630,0.030332206445564225,25.932408889134724,335.3717956542969,1.953921914100647,0.4263559579849243,0.31168055534362793,0.008113804273307323
635,0.0044621638565634685,7.815890252590179,267.02398681640625,1.3347591161727905,0.1349536031484604,0.2830812335014343,0.008377796970307827
640,0.0028641787503147498,9.03609404961268,287.8116149902344,1.683199167251587,0.3581334352493286,0.2887343466281891,0.006777468603104353
645,0.0018318879865546478,8.293590545654297,327.6169128417969,1.327508807182312,0.13988365232944489,0.42218199372291565,0.0076439352706074715
650,0.002825096875312738,9.693624794483185,234.68319702148438,1.270151138305664,0.1025506928563118,0.2324119508266449,0.005892099812626839
655,0.056943221170665005,19.236217339833576,357.7867736816406,1.4283760786056519,0.1986374855041504,0.4155128300189972,0.007133529521524906
660,0.018668664920066174,7.903230627377828,289.0377197265625,1.332298755645752,0.1415930837392807,0.33715197443962097,0.009213265031576157
665,0.009624905145453036,8.141625463962555,282.1341247558594,1.353497862815857,0.1827392280101776,0.30208441615104675,0.007211252115666866
670,0.022536766909373302,12.468693872292837,304.69219970703125,1.3697550296783447,0.18140356242656708,0.33537131547927856,0.0067062159068882465
675,0.009288225657655858,7.0918819308280945,308.5855712890625,1.5254839658737183,0.27481597661972046,0.328427791595459,0.0064284224063158035
680,0.0066079920361517,7.9504372874895735,311.78857421875,1.7784408330917358,0.42842718958854675,0.29961422085762024,0.006505399942398071
685,0.00571864246376208,12.1929212808609,227.97650146484375,1.4993261098861694,0.23549410700798035,0.21568427979946136,0.004097736440598965
690,0.04672296164803432,34.061742067337036,337.1952819824219,1.864662528038025,0.4732714593410492,0.3301028609275818,0.008195007219910622
695,0.020805980481479008,9.732719520727793,314.95355224609375,1.512171745300293,0.2074786126613617,0.3726757764816284,0.0078080021776258945
700,0.009901298898815488,6.7477670311927795,265.8032531738281,1.3650808334350586,0.16809974610805511,0.2805562913417816,0.005417944397777319
705,2.2193800733871782e-05,47.71853796641032,252.41455078125,1.4683221578598022,0.20973935723304749,0.24494384229183197,0.006094288546591997
710,0.033700120427965885,12.400017400582632,292.94244384765625,1.5742664337158203,0.25079524517059326,0.350650817155838,0.00597207248210907
715,4.148795604264066e-05,44.10050710042318,296.1943054199219,1.7219644784927368,0.35440728068351746,0.32652589678764343,0.006522162817418575
720,0.01611192837784377,7.709256271521251,259.048095703125,1.3477524518966675,0.1713923215866089,0.2635471522808075,0.006552529986947775
725,0.010073654959948422,7.165670375029246,295.93231201171875,1.6152420043945312,0.23940317332744598,0.2995053827762604,0.0062677375972270966
730,0.006702876528531003,7.4581538438797,300.7204895019531,1.520052194595337,0.2460549920797348,0.32101672887802124,0.010473676957190037
735,0.010401406073166678,9.084362208843231,334.5293273925781,1.7493008375167847,0.320590615272522,0.358092337846756,0.006301909685134888
740,0.019966363269910897,12.069442093372345,344.37841796875,1.5822066068649292,0.2581692636013031,0.427001029253006,0.009004552848637104
745,0.009948369958995803,8.152535239855448,252.67364501953125,1.489846110343933,0.20224575698375702,0.2907339036464691,0.008372369222342968
750,0.012165083152164394,9.025376180807749,325.5479431152344,1.3800188302993774,0.18876461684703827,0.375805526971817,0.005765142384916544
755,0.009635597809392493,8.92245215177536,255.51126098632812,1.3691142797470093,0.21489006280899048,0.2810817360877991,0.006787664722651243
760,0.010748821378607923,23.06220801671346,323.9924621582031,1.421988844871521,0.17734378576278687,0.32443541288375854,0.00783778727054596
765,0.00870099623959201,6.6820051074028015,298.4551696777344,1.184860110282898,0.08378690481185913,0.37093615531921387,0.005359217524528503
770,0.06153440163661372,45.13394578297933,249.80226135253906,1.4652330875396729,0.19213907420635223,0.26505419611930847,0.008735905401408672
775,0.02572607726381193,24.201608935991924,257.19439697265625,1.2338980436325073,0.09173288941383362,0.26290541887283325,0.006978713907301426
780,0.008343879768896537,17.531285643577576,332.64215087890625,1.4974778890609741,0.21564869582653046,0.3518311083316803,0.008091436699032784
785,0.010442447817088881,8.083222329616547,265.88543701171875,1.4526251554489136,0.21146255731582642,0.28557294607162476,0.008135947398841381
790,0.00452351702673089,7.364604393641154,217.24459838867188,1.3138916492462158,0.15053178369998932,0.23969325423240662,0.004452970344573259
795,0.02782940395991318,14.909549196561178,305.109130859375,1.6105530261993408,0.2485712617635727,0.3013922870159149,0.0042072441428899765
800,0.02417203093743107,15.445024212201437,370.9515075683594,1.3715804815292358,0.14872205257415771,0.44730502367019653,0.007703704293817282
